Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Studios,Genres,Demographic
Ishuzoku Reviewers,1931,450,7.44,268710.0,446139,9072,TV,12,Finished Airing,Winter,2020,Passione,Ecchi,
Toaru Majutsu no Index II,1592,451,7.54,241397.0,442450,1722,TV,24,Finished Airing,Fall,2010,J.C.Staff,Action,
Toaru Majutsu no Index II,1592,451,7.54,241397.0,442450,1722,TV,24,Finished Airing,Fall,2010,J.C.Staff,Sci-Fi,
Kaze no Stigma,3229,452,7.18,231197.0,440203,1958,TV,24,Finished Airing,Spring,2007,Gonzo,Action,
Kaze no Stigma,3229,452,7.18,231197.0,440203,1958,TV,24,Finished Airing,Spring,2007,Gonzo,Romance,
Kaze no Stigma,3229,452,7.18,231197.0,440203,1958,TV,24,Finished Airing,Spring,2007,Gonzo,Supernatural,
Boruto: Naruto the Movie,2098,453,7.4,284506.0,439972,908,Movie,1,Finished Airing,,2015,Pierrot,Action,Shounen
Boruto: Naruto the Movie,2098,453,7.4,284506.0,439972,908,Movie,1,Finished Airing,,2015,Pierrot,Adventure,Shounen
Boruto: Naruto the Movie,2098,453,7.4,284506.0,439972,908,Movie,1,Finished Airing,,2015,Pierrot,Fantasy,Shounen
Net-juu no Susume,1565,454,7.55,232980.0,439849,2246,TV,10,Finished Airing,Fall,2017,Others,Comedy,
Net-juu no Susume,1565,454,7.55,232980.0,439849,2246,TV,10,Finished Airing,Fall,2017,Others,Romance,
Kimi ni Todoke 2nd Season,606,455,7.98,253279.0,439299,1537,TV,12,Finished Airing,Winter,2011,Production I.G,Drama,Shoujo
Kimi ni Todoke 2nd Season,606,455,7.98,253279.0,439299,1537,TV,12,Finished Airing,Winter,2011,Production I.G,Romance,Shoujo
Asobi Asobase,353,456,8.19,207798.0,438896,6072,TV,12,Finished Airing,Summer,2018,Lerche,,Seinen
Mieruko-chan,1983,457,7.43,194491.0,437980,3163,TV,12,Finished Airing,Fall,2021,Passione,Comedy,
Mieruko-chan,1983,457,7.43,194491.0,437980,3163,TV,12,Finished Airing,Fall,2021,Passione,Horror,
Mieruko-chan,1983,457,7.43,194491.0,437980,3163,TV,12,Finished Airing,Fall,2021,Passione,Supernatural,
Uzaki-chan wa Asobitai!,4029,458,7.01,236475.0,437630,1645,TV,12,Finished Airing,Summer,2020,ENGI,,
Tanaka-kun wa Itsumo Kedaruge,846,459,7.84,199760.0,437144,4145,TV,12,Finished Airing,Spring,2016,SILVER LINK.,,
Chihayafuru,356,460,8.19,174614.0,436521,7603,TV,25,Finished Airing,Fall,2011,Madhouse,Drama,Josei
Chihayafuru,356,460,8.19,174614.0,436521,7603,TV,25,Finished Airing,Fall,2011,Madhouse,Sports,Josei
Gabriel DropOut,1915,461,7.45,225583.0,435747,3040,TV,12,Finished Airing,Winter,2017,Doga Kobo,Comedy,Shounen
Gabriel DropOut,1915,461,7.45,225583.0,435747,3040,TV,12,Finished Airing,Winter,2017,Doga Kobo,Supernatural,Shounen
Hentai Ouji to Warawanai Neko.,3247,462,7.17,230518.0,435234,1680,TV,12,Finished Airing,Spring,2013,J.C.Staff,Comedy,
Hentai Ouji to Warawanai Neko.,3247,462,7.17,230518.0,435234,1680,TV,12,Finished Airing,Spring,2013,J.C.Staff,Romance,
Hentai Ouji to Warawanai Neko.,3247,462,7.17,230518.0,435234,1680,TV,12,Finished Airing,Spring,2013,J.C.Staff,Supernatural,
Dagashi Kashi,6009,463,6.61,190688.0,434265,967,TV,12,Finished Airing,Winter,2016,feel.,Comedy,Shounen
Dagashi Kashi,6009,463,6.61,190688.0,434265,967,TV,12,Finished Airing,Winter,2016,feel.,Gourmet,Shounen
Shingeki no Kyojin OVA,786,464,7.87,253480.0,433766,888,OVA,3,Finished Airing,,2013,Wit Studio,Action,Shounen
Shingeki no Kyojin OVA,786,464,7.87,253480.0,433766,888,OVA,3,Finished Airing,,2013,Wit Studio,Drama,Shounen
Mairimashita! Iruma-kun,1030,465,7.75,228826.0,433715,3781,TV,23,Finished Airing,Fall,2019,Bandai Namco Pictures,Comedy,Shounen
Mairimashita! Iruma-kun,1030,465,7.75,228826.0,433715,3781,TV,23,Finished Airing,Fall,2019,Bandai Namco Pictures,Fantasy,Shounen
Overlord IV,455,466,8.1,193382.0,433229,6488,TV,13,Finished Airing,Summer,2022,Madhouse,Action,
Overlord IV,455,466,8.1,193382.0,433229,6488,TV,13,Finished Airing,Summer,2022,Madhouse,Adventure,
Overlord IV,455,466,8.1,193382.0,433229,6488,TV,13,Finished Airing,Summer,2022,Madhouse,Fantasy,
Love Live! School Idol Project,2069,467,7.41,218120.0,431409,7908,TV,13,Finished Airing,Winter,2013,Sunrise,,
Kizumonogatari III: Reiketsu-hen,33,468,8.79,250327.0,431265,7126,Movie,1,Finished Airing,,2017,Shaft,Action,
Kizumonogatari III: Reiketsu-hen,33,468,8.79,250327.0,431265,7126,Movie,1,Finished Airing,,2017,Shaft,Mystery,
Kizumonogatari III: Reiketsu-hen,33,468,8.79,250327.0,431265,7126,Movie,1,Finished Airing,,2017,Shaft,Supernatural,
Hibike! Euphonium,586,469,8.0,180081.0,430850,6778,TV,13,Finished Airing,Spring,2015,Kyoto Animation,,
Zero no Tsukaima: Princesses no Rondo,2416,470,7.33,262820.0,430361,797,TV,12,Finished Airing,Summer,2008,J.C.Staff,Action,
Zero no Tsukaima: Princesses no Rondo,2416,470,7.33,262820.0,430361,797,TV,12,Finished Airing,Summer,2008,J.C.Staff,Adventure,
Zero no Tsukaima: Princesses no Rondo,2416,470,7.33,262820.0,430361,797,TV,12,Finished Airing,Summer,2008,J.C.Staff,Comedy,
Zero no Tsukaima: Princesses no Rondo,2416,470,7.33,262820.0,430361,797,TV,12,Finished Airing,Summer,2008,J.C.Staff,Fantasy,
Zero no Tsukaima: Princesses no Rondo,2416,470,7.33,262820.0,430361,797,TV,12,Finished Airing,Summer,2008,J.C.Staff,Romance,
Zero no Tsukaima: Princesses no Rondo,2416,470,7.33,262820.0,430361,797,TV,12,Finished Airing,Summer,2008,J.C.Staff,Ecchi,
Mekakucity Actors,3935,471,7.03,199159.0,429945,3662,TV,12,Finished Airing,Spring,2014,Shaft,Sci-Fi,
Mekakucity Actors,3935,471,7.03,199159.0,429945,3662,TV,12,Finished Airing,Spring,2014,Shaft,Supernatural,
Gakkougurashi!,1356,472,7.62,207799.0,428244,5261,TV,12,Finished Airing,Summer,2015,Lerche,Horror,
Gakkougurashi!,1356,472,7.62,207799.0,428244,5261,TV,12,Finished Airing,Summer,2015,Lerche,Mystery,
Gakkougurashi!,1356,472,7.62,207799.0,428244,5261,TV,12,Finished Airing,Summer,2015,Lerche,Slice of Life,
Gakkougurashi!,1356,472,7.62,207799.0,428244,5261,TV,12,Finished Airing,Summer,2015,Lerche,Suspense,
Watashi ga Motete Dousunda,4154,473,6.98,213343.0,427421,1813,TV,12,Finished Airing,Fall,2016,"""Brains Base""",Comedy,Shoujo
Watashi ga Motete Dousunda,4154,473,6.98,213343.0,427421,1813,TV,12,Finished Airing,Fall,2016,"""Brains Base""",Romance,Shoujo
Kyokou Suiri,4447,474,6.91,186677.0,427176,1238,TV,12,Finished Airing,Winter,2020,"""Brains Base""",Mystery,Shounen
Kyokou Suiri,4447,474,6.91,186677.0,427176,1238,TV,12,Finished Airing,Winter,2020,"""Brains Base""",Romance,Shounen
Kyokou Suiri,4447,474,6.91,186677.0,427176,1238,TV,12,Finished Airing,Winter,2020,"""Brains Base""",Supernatural,Shounen
JoJo no Kimyou na Bouken Part 6: Stone Ocean,335,475,8.21,221501.0,426783,6695,ONA,12,Finished Airing,,2021,David Production,Action,Shounen
JoJo no Kimyou na Bouken Part 6: Stone Ocean,335,475,8.21,221501.0,426783,6695,ONA,12,Finished Airing,,2021,David Production,Adventure,Shounen
JoJo no Kimyou na Bouken Part 6: Stone Ocean,335,475,8.21,221501.0,426783,6695,ONA,12,Finished Airing,,2021,David Production,Supernatural,Shounen
Ore wo Suki nano wa Omae dake ka yo,2471,476,7.32,227553.0,426301,2173,TV,12,Finished Airing,Fall,2019,Connect,Comedy,
Ore wo Suki nano wa Omae dake ka yo,2471,476,7.32,227553.0,426301,2173,TV,12,Finished Airing,Fall,2019,Connect,Romance,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,3810,477,7.06,210909.0,425076,673,TV,12,Finished Airing,Spring,2017,J.C.Staff,Action,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,3810,477,7.06,210909.0,425076,673,TV,12,Finished Airing,Spring,2017,J.C.Staff,Adventure,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,3810,477,7.06,210909.0,425076,673,TV,12,Finished Airing,Spring,2017,J.C.Staff,Fantasy,
Shirobako,253,478,8.29,137029.0,424855,6169,TV,24,Finished Airing,Fall,2014,P.A. Works,Award Winning,
Shirobako,253,478,8.29,137029.0,424855,6169,TV,24,Finished Airing,Fall,2014,P.A. Works,Comedy,
Shirobako,253,478,8.29,137029.0,424855,6169,TV,24,Finished Airing,Fall,2014,P.A. Works,Drama,
Houseki no Kuni,177,479,8.4,181181.0,424298,12361,TV,12,Finished Airing,Fall,2017,Orange,Action,Seinen
Houseki no Kuni,177,479,8.4,181181.0,424298,12361,TV,12,Finished Airing,Fall,2017,Orange,Drama,Seinen
Houseki no Kuni,177,479,8.4,181181.0,424298,12361,TV,12,Finished Airing,Fall,2017,Orange,Fantasy,Seinen
Houseki no Kuni,177,479,8.4,181181.0,424298,12361,TV,12,Finished Airing,Fall,2017,Orange,Mystery,Seinen
Koukyoushihen Eureka Seven,511,480,8.06,178228.0,423000,8969,TV,50,Finished Airing,Spring,2005,Bones,Adventure,
Koukyoushihen Eureka Seven,511,480,8.06,178228.0,423000,8969,TV,50,Finished Airing,Spring,2005,Bones,Drama,
Koukyoushihen Eureka Seven,511,480,8.06,178228.0,423000,8969,TV,50,Finished Airing,Spring,2005,Bones,Romance,
Koukyoushihen Eureka Seven,511,480,8.06,178228.0,423000,8969,TV,50,Finished Airing,Spring,2005,Bones,Sci-Fi,
Ore no Imouto ga Konnani Kawaii Wake ga Nai.,4387,481,6.93,255878.0,421397,1201,TV,13,Finished Airing,Spring,2013,A-1 Pictures,Comedy,
Ore no Imouto ga Konnani Kawaii Wake ga Nai.,4387,481,6.93,255878.0,421397,1201,TV,13,Finished Airing,Spring,2013,A-1 Pictures,Romance,
Fate/stay night Movie: Heaven's Feel - I. Presage Flower,371,482,8.18,231615.0,421183,2439,Movie,1,Finished Airing,,2017,ufotable,Action,
Fate/stay night Movie: Heaven's Feel - I. Presage Flower,371,482,8.18,231615.0,421183,2439,Movie,1,Finished Airing,,2017,ufotable,Fantasy,
Fate/stay night Movie: Heaven's Feel - I. Presage Flower,371,482,8.18,231615.0,421183,2439,Movie,1,Finished Airing,,2017,ufotable,Supernatural,
Hataraku Maou-sama!!,5693,483,6.67,109537.0,421207,4787,TV,12,Finished Airing,Summer,2022,Others,Comedy,
Hataraku Maou-sama!!,5693,483,6.67,109537.0,421207,4787,TV,12,Finished Airing,Summer,2022,Others,Fantasy,
Yojouhan Shinwa Taikei,95,484,8.57,136140.0,420779,17440,TV,11,Finished Airing,Spring,2010,Madhouse,Award Winning,
Yojouhan Shinwa Taikei,95,484,8.57,136140.0,420779,17440,TV,11,Finished Airing,Spring,2010,Madhouse,Comedy,
Yojouhan Shinwa Taikei,95,484,8.57,136140.0,420779,17440,TV,11,Finished Airing,Spring,2010,Madhouse,Mystery,
Yojouhan Shinwa Taikei,95,484,8.57,136140.0,420779,17440,TV,11,Finished Airing,Spring,2010,Madhouse,Romance,
Working!!,1263,485,7.65,200123.0,418337,2474,TV,13,Finished Airing,Spring,2010,A-1 Pictures,,Seinen
Steins;Gate: Oukoubakko no Poriomania,254,486,8.29,264153.0,417568,790,Special,1,Finished Airing,,2012,White Fox,Comedy,
Steins;Gate: Oukoubakko no Poriomania,254,486,8.29,264153.0,417568,790,Special,1,Finished Airing,,2012,White Fox,Sci-Fi,
Kizumonogatari II: Nekketsu-hen,89,487,8.58,252131.0,417366,2248,Movie,1,Finished Airing,,2016,Shaft,Action,
Kizumonogatari II: Nekketsu-hen,89,487,8.58,252131.0,417366,2248,Movie,1,Finished Airing,,2016,Shaft,Mystery,
Kizumonogatari II: Nekketsu-hen,89,487,8.58,252131.0,417366,2248,Movie,1,Finished Airing,,2016,Shaft,Supernatural,
Pandora Hearts,1245,488,7.66,170550.0,417344,5140,TV,25,Finished Airing,Spring,2009,Xebec,Adventure,Shounen
Pandora Hearts,1245,488,7.66,170550.0,417344,5140,TV,25,Finished Airing,Spring,2009,Xebec,Fantasy,Shounen
Pandora Hearts,1245,488,7.66,170550.0,417344,5140,TV,25,Finished Airing,Spring,2009,Xebec,Mystery,Shounen
Pandora Hearts,1245,488,7.66,170550.0,417344,5140,TV,25,Finished Airing,Spring,2009,Xebec,Supernatural,Shounen
No.6,1470,489,7.57,197777.0,416941,7201,TV,11,Finished Airing,Summer,2011,Bones,Action,
No.6,1470,489,7.57,197777.0,416941,7201,TV,11,Finished Airing,Summer,2011,Bones,Drama,
No.6,1470,489,7.57,197777.0,416941,7201,TV,11,Finished Airing,Summer,2011,Bones,Mystery,
No.6,1470,489,7.57,197777.0,416941,7201,TV,11,Finished Airing,Summer,2011,Bones,Sci-Fi,
Gakusen Toshi Asterisk 2nd Season,4048,490,7.01,243959.0,414847,750,TV,12,Finished Airing,Spring,2016,A-1 Pictures,Action,
Gakusen Toshi Asterisk 2nd Season,4048,490,7.01,243959.0,414847,750,TV,12,Finished Airing,Spring,2016,A-1 Pictures,Comedy,
Gakusen Toshi Asterisk 2nd Season,4048,490,7.01,243959.0,414847,750,TV,12,Finished Airing,Spring,2016,A-1 Pictures,Fantasy,
Gakusen Toshi Asterisk 2nd Season,4048,490,7.01,243959.0,414847,750,TV,12,Finished Airing,Spring,2016,A-1 Pictures,Romance,
Gakusen Toshi Asterisk 2nd Season,4048,490,7.01,243959.0,414847,750,TV,12,Finished Airing,Spring,2016,A-1 Pictures,Sci-Fi,
Gakusen Toshi Asterisk 2nd Season,4048,490,7.01,243959.0,414847,750,TV,12,Finished Airing,Spring,2016,A-1 Pictures,Ecchi,
Cardcaptor Sakura,384,491,8.16,209404.0,413964,12522,TV,70,Finished Airing,Spring,1998,Madhouse,Adventure,Shoujo
Cardcaptor Sakura,384,491,8.16,209404.0,413964,12522,TV,70,Finished Airing,Spring,1998,Madhouse,Comedy,Shoujo
Cardcaptor Sakura,384,491,8.16,209404.0,413964,12522,TV,70,Finished Airing,Spring,1998,Madhouse,Drama,Shoujo
Cardcaptor Sakura,384,491,8.16,209404.0,413964,12522,TV,70,Finished Airing,Spring,1998,Madhouse,Fantasy,Shoujo
Cardcaptor Sakura,384,491,8.16,209404.0,413964,12522,TV,70,Finished Airing,Spring,1998,Madhouse,Romance,Shoujo
New Game!,1469,492,7.57,196570.0,413533,2813,TV,12,Finished Airing,Summer,2016,Doga Kobo,,
Evangelion: 3.0 You Can (Not) Redo,1319,493,7.63,245260.0,412171,1889,Movie,1,Finished Airing,,2012,Khara,Action,
Evangelion: 3.0 You Can (Not) Redo,1319,493,7.63,245260.0,412171,1889,Movie,1,Finished Airing,,2012,Khara,Award Winning,
Evangelion: 3.0 You Can (Not) Redo,1319,493,7.63,245260.0,412171,1889,Movie,1,Finished Airing,,2012,Khara,Drama,
Evangelion: 3.0 You Can (Not) Redo,1319,493,7.63,245260.0,412171,1889,Movie,1,Finished Airing,,2012,Khara,Sci-Fi,
Kekkai Sensen & Beyond,925,494,7.8,184906.0,411322,1588,TV,12,Finished Airing,Fall,2017,Bones,Action,Shounen
Kekkai Sensen & Beyond,925,494,7.8,184906.0,411322,1588,TV,12,Finished Airing,Fall,2017,Bones,Comedy,Shounen
Kekkai Sensen & Beyond,925,494,7.8,184906.0,411322,1588,TV,12,Finished Airing,Fall,2017,Bones,Fantasy,Shounen
Kekkai Sensen & Beyond,925,494,7.8,184906.0,411322,1588,TV,12,Finished Airing,Fall,2017,Bones,Supernatural,Shounen
Fruits Basket: The Final,13,495,9.01,200641.0,411467,18361,TV,13,Finished Airing,Spring,2021,TMS Entertainment,Drama,Shoujo
Fruits Basket: The Final,13,495,9.01,200641.0,411467,18361,TV,13,Finished Airing,Spring,2021,TMS Entertainment,Romance,Shoujo
Fruits Basket: The Final,13,495,9.01,200641.0,411467,18361,TV,13,Finished Airing,Spring,2021,TMS Entertainment,Supernatural,Shoujo
Bokutachi wa Benkyou ga Dekinai,2597,496,7.29,214015.0,410927,1594,TV,13,Finished Airing,Spring,2019,Others,Comedy,Shounen
Bokutachi wa Benkyou ga Dekinai,2597,496,7.29,214015.0,410927,1594,TV,13,Finished Airing,Spring,2019,Others,Romance,Shounen
Blue Period,881,497,7.82,178435.0,409420,5386,TV,12,Finished Airing,Fall,2021,Seven Arcs,,Seinen
Hanamonogatari,676,498,7.93,229606.0,409158,1067,TV,5,Finished Airing,Summer,2014,Shaft,Comedy,
Hanamonogatari,676,498,7.93,229606.0,409158,1067,TV,5,Finished Airing,Summer,2014,Shaft,Mystery,
Hanamonogatari,676,498,7.93,229606.0,409158,1067,TV,5,Finished Airing,Summer,2014,Shaft,Supernatural,
"Komi-san wa, Comyushou desu. 2nd Season",453,499,8.1,188087.0,408910,3662,TV,12,Finished Airing,Spring,2022,OLM,,Shounen
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,1833,500,7.47,220057.0,408802,2744,TV,12,Finished Airing,Spring,2020,SILVER LINK.,Comedy,Shoujo
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,1833,500,7.47,220057.0,408802,2744,TV,12,Finished Airing,Spring,2020,SILVER LINK.,Fantasy,Shoujo
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,1833,500,7.47,220057.0,408802,2744,TV,12,Finished Airing,Spring,2020,SILVER LINK.,Romance,Shoujo
Kara no Kyoukai Movie 1: Fukan Fuukei,1452,501,7.58,177488.0,406167,2318,Movie,1,Finished Airing,,2007,ufotable,Action,
Kara no Kyoukai Movie 1: Fukan Fuukei,1452,501,7.58,177488.0,406167,2318,Movie,1,Finished Airing,,2007,ufotable,Mystery,
Kara no Kyoukai Movie 1: Fukan Fuukei,1452,501,7.58,177488.0,406167,2318,Movie,1,Finished Airing,,2007,ufotable,Supernatural,
Kara no Kyoukai Movie 1: Fukan Fuukei,1452,501,7.58,177488.0,406167,2318,Movie,1,Finished Airing,,2007,ufotable,Suspense,
Non Non Biyori,655,502,7.94,166673.0,406007,6078,TV,12,Finished Airing,Fall,2013,SILVER LINK.,,Seinen
Hagure Yuusha no Aesthetica,5250,503,6.75,211153.0,404914,1150,TV,12,Finished Airing,Summer,2012,Arms,Action,
Hagure Yuusha no Aesthetica,5250,503,6.75,211153.0,404914,1150,TV,12,Finished Airing,Summer,2012,Arms,Fantasy,
Hagure Yuusha no Aesthetica,5250,503,6.75,211153.0,404914,1150,TV,12,Finished Airing,Summer,2012,Arms,Ecchi,
Made in Abyss Movie 3: Fukaki Tamashii no Reimei,74,504,8.63,213651.0,405017,3221,Movie,1,Finished Airing,,2020,Kinema Citrus,Adventure,
Made in Abyss Movie 3: Fukaki Tamashii no Reimei,74,504,8.63,213651.0,405017,3221,Movie,1,Finished Airing,,2020,Kinema Citrus,Drama,
Made in Abyss Movie 3: Fukaki Tamashii no Reimei,74,504,8.63,213651.0,405017,3221,Movie,1,Finished Airing,,2020,Kinema Citrus,Fantasy,
Made in Abyss Movie 3: Fukaki Tamashii no Reimei,74,504,8.63,213651.0,405017,3221,Movie,1,Finished Airing,,2020,Kinema Citrus,Mystery,
Made in Abyss Movie 3: Fukaki Tamashii no Reimei,74,504,8.63,213651.0,405017,3221,Movie,1,Finished Airing,,2020,Kinema Citrus,Sci-Fi,
86 Part 2,49,505,8.71,217178.0,404741,12082,TV,12,Finished Airing,Fall,2021,A-1 Pictures,Action,
86 Part 2,49,505,8.71,217178.0,404741,12082,TV,12,Finished Airing,Fall,2021,A-1 Pictures,Drama,
86 Part 2,49,505,8.71,217178.0,404741,12082,TV,12,Finished Airing,Fall,2021,A-1 Pictures,Sci-Fi,
Inou-Battle wa Nichijou-kei no Naka de,3753,506,7.07,189792.0,404132,894,TV,12,Finished Airing,Fall,2014,Trigger,Comedy,
Inou-Battle wa Nichijou-kei no Naka de,3753,506,7.07,189792.0,404132,894,TV,12,Finished Airing,Fall,2014,Trigger,Supernatural,
Beastars 2nd Season,888,507,7.81,202521.0,403765,2144,TV,12,Finished Airing,Winter,2021,Orange,Drama,Shounen
Beastars 2nd Season,888,507,7.81,202521.0,403765,2144,TV,12,Finished Airing,Winter,2021,Orange,Slice of Life,Shounen
Rosario to Vampire Capu2,4521,508,6.9,247898.0,403336,1094,TV,13,Finished Airing,Fall,2008,Gonzo,Comedy,Shounen
Rosario to Vampire Capu2,4521,508,6.9,247898.0,403336,1094,TV,13,Finished Airing,Fall,2008,Gonzo,Fantasy,Shounen
Rosario to Vampire Capu2,4521,508,6.9,247898.0,403336,1094,TV,13,Finished Airing,Fall,2008,Gonzo,Romance,Shounen
Rosario to Vampire Capu2,4521,508,6.9,247898.0,403336,1094,TV,13,Finished Airing,Fall,2008,Gonzo,Ecchi,Shounen
Zero no Tsukaima F,1962,509,7.44,233166.0,402307,1170,TV,12,Finished Airing,Winter,2012,J.C.Staff,Adventure,
Zero no Tsukaima F,1962,509,7.44,233166.0,402307,1170,TV,12,Finished Airing,Winter,2012,J.C.Staff,Fantasy,
Zero no Tsukaima F,1962,509,7.44,233166.0,402307,1170,TV,12,Finished Airing,Winter,2012,J.C.Staff,Romance,
Zero no Tsukaima F,1962,509,7.44,233166.0,402307,1170,TV,12,Finished Airing,Winter,2012,J.C.Staff,Ecchi,
"Dakara Boku wa, H ga Dekinai.",6270,510,6.56,206048.0,401842,864,TV,12,Finished Airing,Summer,2012,feel.,Comedy,
"Dakara Boku wa, H ga Dekinai.",6270,510,6.56,206048.0,401842,864,TV,12,Finished Airing,Summer,2012,feel.,Romance,
"Dakara Boku wa, H ga Dekinai.",6270,510,6.56,206048.0,401842,864,TV,12,Finished Airing,Summer,2012,feel.,Supernatural,
"Dakara Boku wa, H ga Dekinai.",6270,510,6.56,206048.0,401842,864,TV,12,Finished Airing,Summer,2012,feel.,Ecchi,
Bakemono no Ko,285,511,8.26,214316.0,401385,3083,Movie,1,Finished Airing,,2015,Others,Adventure,
Bakemono no Ko,285,511,8.26,214316.0,401385,3083,Movie,1,Finished Airing,,2015,Others,Supernatural,
Bleach: Sennen Kessen-hen,3,512,9.09,180760.0,400715,16183,TV,13,Finished Airing,Fall,2022,Pierrot,Action,Shounen
Bleach: Sennen Kessen-hen,3,512,9.09,180760.0,400715,16183,TV,13,Finished Airing,Fall,2022,Pierrot,Adventure,Shounen
Bleach: Sennen Kessen-hen,3,512,9.09,180760.0,400715,16183,TV,13,Finished Airing,Fall,2022,Pierrot,Fantasy,Shounen
Tamako Market,2142,513,7.39,164354.0,400221,1508,TV,12,Finished Airing,Winter,2013,Kyoto Animation,,
Free! Eternal Summer,1320,514,7.63,221179.0,399964,2541,TV,13,Finished Airing,Summer,2014,Kyoto Animation,,
Free! Eternal Summer,1320,514,7.63,221179.0,399964,2541,TV,13,Finished Airing,Summer,2014,Others,,
Tsukimonogatari,459,515,8.1,226400.0,399580,942,TV,4,Finished Airing,Fall,2014,Shaft,Comedy,
Tsukimonogatari,459,515,8.1,226400.0,399580,942,TV,4,Finished Airing,Fall,2014,Shaft,Mystery,
Tsukimonogatari,459,515,8.1,226400.0,399580,942,TV,4,Finished Airing,Fall,2014,Shaft,Supernatural,
Tsukimonogatari,459,515,8.1,226400.0,399580,942,TV,4,Finished Airing,Fall,2014,Shaft,Ecchi,
Darker than Black: Ryuusei no Gemini,1923,516,7.44,224839.0,399178,1477,TV,12,Finished Airing,Fall,2009,Bones,Action,
Darker than Black: Ryuusei no Gemini,1923,516,7.44,224839.0,399178,1477,TV,12,Finished Airing,Fall,2009,Bones,Mystery,
Darker than Black: Ryuusei no Gemini,1923,516,7.44,224839.0,399178,1477,TV,12,Finished Airing,Fall,2009,Bones,Sci-Fi,
Demi-chan wa Kataritai,1545,517,7.55,207252.0,398747,1486,TV,12,Finished Airing,Winter,2017,A-1 Pictures,Comedy,Seinen
Demi-chan wa Kataritai,1545,517,7.55,207252.0,398747,1486,TV,12,Finished Airing,Winter,2017,A-1 Pictures,Fantasy,Seinen
Fugou Keiji: Balance:Unlimited,1625,518,7.53,180010.0,396646,2817,TV,11,Finished Airing,Spring,2020,CloverWorks,,
Shingeki no Bahamut: Genesis,1308,519,7.63,175002.0,394747,1652,TV,12,Finished Airing,Fall,2014,MAPPA,Action,
Shingeki no Bahamut: Genesis,1308,519,7.63,175002.0,394747,1652,TV,12,Finished Airing,Fall,2014,MAPPA,Adventure,
Shingeki no Bahamut: Genesis,1308,519,7.63,175002.0,394747,1652,TV,12,Finished Airing,Fall,2014,MAPPA,Fantasy,
Summertime Render,115,520,8.53,141119.0,394571,6339,TV,25,Finished Airing,Spring,2022,OLM,Mystery,Shounen
Summertime Render,115,520,8.53,141119.0,394571,6339,TV,25,Finished Airing,Spring,2022,OLM,Supernatural,Shounen
Summertime Render,115,520,8.53,141119.0,394571,6339,TV,25,Finished Airing,Spring,2022,OLM,Suspense,Shounen
World Trigger,1428,521,7.58,136354.0,394197,2639,TV,73,Finished Airing,Fall,2014,Toei Animation,Action,Shounen
World Trigger,1428,521,7.58,136354.0,394197,2639,TV,73,Finished Airing,Fall,2014,Toei Animation,Sci-Fi,Shounen
World Trigger,1428,521,7.58,136354.0,394197,2639,TV,73,Finished Airing,Fall,2014,Toei Animation,Supernatural,Shounen
Koi to Uso,6680,522,6.5,186883.0,393154,1219,TV,12,Finished Airing,Summer,2017,LIDENFILMS,Drama,
Koi to Uso,6680,522,6.5,186883.0,393154,1219,TV,12,Finished Airing,Summer,2017,LIDENFILMS,Romance,
"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",3268,523,7.17,208675.0,392911,1487,TV,10,Finished Airing,Fall,2013,Diomedéa,Comedy,
"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",3268,523,7.17,208675.0,392911,1487,TV,10,Finished Airing,Fall,2013,Diomedéa,Romance,
Kage no Jitsuryokusha ni Naritakute!,192,524,8.37,161147.0,392755,7836,TV,20,Finished Airing,Fall,2022,Others,Action,
Kage no Jitsuryokusha ni Naritakute!,192,524,8.37,161147.0,392755,7836,TV,20,Finished Airing,Fall,2022,Others,Comedy,
Kage no Jitsuryokusha ni Naritakute!,192,524,8.37,161147.0,392755,7836,TV,20,Finished Airing,Fall,2022,Others,Fantasy,
Sekirei,3857,525,7.05,199067.0,392792,1658,TV,12,Finished Airing,Summer,2008,Seven Arcs,Action,Seinen
Sekirei,3857,525,7.05,199067.0,392792,1658,TV,12,Finished Airing,Summer,2008,Seven Arcs,Comedy,Seinen
Sekirei,3857,525,7.05,199067.0,392792,1658,TV,12,Finished Airing,Summer,2008,Seven Arcs,Ecchi,Seinen
Akudama Drive,1396,526,7.6,182078.0,392801,3396,TV,12,Finished Airing,Fall,2020,Pierrot,Action,
Akudama Drive,1396,526,7.6,182078.0,392801,3396,TV,12,Finished Airing,Fall,2020,Pierrot,Sci-Fi,
Sayonara no Asa ni Yakusoku no Hana wo Kazarou,174,527,8.4,172110.0,392001,6796,Movie,1,Finished Airing,,2018,P.A. Works,Drama,
