Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Demographic
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,437,1150,8.12,109138,185118,761,TV,12,Finished Airing,Spring,2020,JTB Next Creation,
Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,438,4544,8.12,8578,19454,95,TV,13,Finished Airing,Spring,2019,Sunrise Music,Shounen
Chuunibyou demo Koi ga Shitai! Movie: Take On Me,439,867,8.11,132751,249409,1508,Movie,1,Finished Airing,,2018,Lantis,
Chuunibyou demo Koi ga Shitai! Movie: Take On Me,439,867,8.11,132751,249409,1508,Movie,1,Finished Airing,,2018,Pony Canyon,
Chuunibyou demo Koi ga Shitai! Movie: Take On Me,439,867,8.11,132751,249409,1508,Movie,1,Finished Airing,,2018,TBS,
Detroit Metal City,440,1067,8.11,105228,202832,3211,OVA,12,Finished Airing,,2008,Sony Music Entertainment,Seinen
Detroit Metal City,440,1067,8.11,105228,202832,3211,OVA,12,Finished Airing,,2008,Beyond C.,Seinen
Diamond no Ace,441,928,8.11,109349,232013,4426,TV,75,Finished Airing,Fall,2013,TV Tokyo,Shounen
Diamond no Ace,441,928,8.11,109349,232013,4426,TV,75,Finished Airing,Fall,2013,Sotsu,Shounen
Diamond no Ace,441,928,8.11,109349,232013,4426,TV,75,Finished Airing,Fall,2013,Pony Canyon,Shounen
Diamond no Ace,441,928,8.11,109349,232013,4426,TV,75,Finished Airing,Fall,2013,Kodansha,Shounen
Diamond no Ace,441,928,8.11,109349,232013,4426,TV,75,Finished Airing,Fall,2013,AT-X,Shounen
Diamond no Ace,441,928,8.11,109349,232013,4426,TV,75,Finished Airing,Fall,2013,DAX Production,Shounen
Doupo Cangqiong: San Nian Zhi Yue,442,7452,8.11,2608,5626,157,ONA,13,Finished Airing,,2021,Tencent Penguin Pictures,
Durarara!!,443,81,8.11,641217,1343433,29618,TV,24,Finished Airing,Winter,2010,Aniplex,
Durarara!!,443,81,8.11,641217,1343433,29618,TV,24,Finished Airing,Winter,2010,Square Enix,
Durarara!!,443,81,8.11,641217,1343433,29618,TV,24,Finished Airing,Winter,2010,Mainichi Broadcasting System,
Durarara!!,443,81,8.11,641217,1343433,29618,TV,24,Finished Airing,Winter,2010,Movic,
Durarara!!,443,81,8.11,641217,1343433,29618,TV,24,Finished Airing,Winter,2010,ASCII Media Works,
Durarara!!,443,81,8.11,641217,1343433,29618,TV,24,Finished Airing,Winter,2010,Sakura Create,
Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,444,3559,8.11,15491,32541,33,Special,1,Finished Airing,,2015,TV Tokyo,Shounen
Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,444,3559,8.11,15491,32541,33,Special,1,Finished Airing,,2015,Dentsu,Shounen
Kaze Tachinu,445,709,8.11,172717,302897,2965,Movie,1,Finished Airing,,2013,Nichion,
Kidou Senshi Gundam 00,446,1025,8.11,117146,211304,4363,TV,25,Finished Airing,Fall,2007,Sotsu,
Kidou Senshi Gundam 00,446,1025,8.11,117146,211304,4363,TV,25,Finished Airing,Fall,2007,Asatsu DK,
Kidou Senshi Gundam 00,446,1025,8.11,117146,211304,4363,TV,25,Finished Airing,Fall,2007,Mainichi Broadcasting System,
Kidou Senshi Gundam 00,446,1025,8.11,117146,211304,4363,TV,25,Finished Airing,Fall,2007,Sony Music Entertainment,
Koukaku Kidoutai: Stand Alone Complex - Solid State Society,447,1930,8.11,45898,96326,239,Special,1,Finished Airing,,2006,Bandai Visual,Seinen
Koukaku Kidoutai: Stand Alone Complex - Solid State Society,447,1930,8.11,45898,96326,239,Special,1,Finished Airing,,2006,Dentsu,Seinen
Koukaku Kidoutai: Stand Alone Complex - Solid State Society,447,1930,8.11,45898,96326,239,Special,1,Finished Airing,,2006,Victor Entertainment,Seinen
Koukaku Kidoutai: Stand Alone Complex - Solid State Society,447,1930,8.11,45898,96326,239,Special,1,Finished Airing,,2006,Nippon Television Network,Seinen
Mahoutsukai no Yome: Hoshi Matsu Hito,448,813,8.11,117475,266181,699,OVA,3,Finished Airing,,2016,Production I.G,Shounen
Mahoutsukai no Yome: Hoshi Matsu Hito,448,813,8.11,117475,266181,699,OVA,3,Finished Airing,,2016,flying DOG,Shounen
Romantic Killer,449,1557,8.11,66132,127738,1806,ONA,12,Finished Airing,,2022,Shueisha,Shounen
Romantic Killer,449,1557,8.11,66132,127738,1806,ONA,12,Finished Airing,,2022,Netflix,Shounen
Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,450,1061,8.11,125473,203550,431,ONA,6,Finished Airing,,2019,,Shounen
Tamayura: Sotsugyou Shashin Part 4 - Ashita,451,5812,8.11,3047,10440,68,Movie,1,Finished Airing,,2016,Shochiku,
Tamayura: Sotsugyou Shashin Part 4 - Ashita,451,5812,8.11,3047,10440,68,Movie,1,Finished Airing,,2016,flying DOG,
"Komi-san wa, Comyushou desu. 2nd Season",452,500,8.1,186585,406659,3656,TV,12,Finished Airing,Spring,2022,TV Tokyo,Shounen
"Komi-san wa, Comyushou desu. 2nd Season",452,500,8.1,186585,406659,3656,TV,12,Finished Airing,Spring,2022,Dentsu,Shounen
"Komi-san wa, Comyushou desu. 2nd Season",452,500,8.1,186585,406659,3656,TV,12,Finished Airing,Spring,2022,Shogakukan-Shueisha Productions,Shounen
"Komi-san wa, Comyushou desu. 2nd Season",452,500,8.1,186585,406659,3656,TV,12,Finished Airing,Spring,2022,Half H.P Studio,Shounen
"Komi-san wa, Comyushou desu. 2nd Season",452,500,8.1,186585,406659,3656,TV,12,Finished Airing,Spring,2022,Nippon Columbia,Shounen
Kuroko no Basket: Saikou no Present desu,453,1887,8.1,52432,99335,197,Special,1,Finished Airing,,2015,Bandai Visual,Shounen
Kuroko no Basket: Saikou no Present desu,453,1887,8.1,52432,99335,197,Special,1,Finished Airing,,2015,Nihon Ad Systems,Shounen
Overlord IV,454,469,8.1,191026,430345,6463,TV,13,Finished Airing,Summer,2022,AT-X,
Overlord IV,454,469,8.1,191026,430345,6463,TV,13,Finished Airing,Summer,2022,Hakuhodo DY Music & Pictures,
Overlord IV,454,469,8.1,191026,430345,6463,TV,13,Finished Airing,Summer,2022,NTT Plala,
Overlord IV,454,469,8.1,191026,430345,6463,TV,13,Finished Airing,Summer,2022,Kadokawa,
Shokugeki no Souma: Ni no Sara,455,123,8.1,687874,1077738,3042,TV,13,Finished Airing,Summer,2016,Dentsu,Shounen
Shokugeki no Souma: Ni no Sara,455,123,8.1,687874,1077738,3042,TV,13,Finished Airing,Summer,2016,Lantis,Shounen
Shokugeki no Souma: Ni no Sara,455,123,8.1,687874,1077738,3042,TV,13,Finished Airing,Summer,2016,Mainichi Broadcasting System,Shounen
Shokugeki no Souma: Ni no Sara,455,123,8.1,687874,1077738,3042,TV,13,Finished Airing,Summer,2016,KlockWorx,Shounen
Shokugeki no Souma: Ni no Sara,455,123,8.1,687874,1077738,3042,TV,13,Finished Airing,Summer,2016,Showgate,Shounen
Shokugeki no Souma: Ni no Sara,455,123,8.1,687874,1077738,3042,TV,13,Finished Airing,Summer,2016,Shueisha,Shounen
Tonikaku Kawaii: SNS,456,1564,8.1,64984,127218,704,OVA,1,Finished Airing,,2021,Warner Bros. Japan,Shounen
Tsubasa: Shunraiki,457,2563,8.1,29161,60419,252,OVA,2,Finished Airing,,2009,Kodansha,Shounen
Tsukimonogatari,458,514,8.1,226109,399107,943,TV,4,Finished Airing,Fall,2014,Aniplex,
Uchouten Kazoku 2,459,2538,8.1,24589,61443,297,TV,12,Finished Airing,Spring,2017,Lantis,
Uchouten Kazoku 2,459,2538,8.1,24589,61443,297,TV,12,Finished Airing,Spring,2017,Good Smile Company,
Uchouten Kazoku 2,459,2538,8.1,24589,61443,297,TV,12,Finished Airing,Spring,2017,Docomo Anime Store,
Uchouten Kazoku 2,459,2538,8.1,24589,61443,297,TV,12,Finished Airing,Spring,2017,Yomiuri TV Enterprise,
Uchouten Kazoku 2,459,2538,8.1,24589,61443,297,TV,12,Finished Airing,Spring,2017,DMM.com,
Uchouten Kazoku 2,459,2538,8.1,24589,61443,297,TV,12,Finished Airing,Spring,2017,Cygames,
Zankyou no Terror,460,122,8.1,582164,1093315,21176,TV,11,Finished Airing,Summer,2014,Aniplex,
Zankyou no Terror,460,122,8.1,582164,1093315,21176,TV,11,Finished Airing,Summer,2014,Dentsu,
Zankyou no Terror,460,122,8.1,582164,1093315,21176,TV,11,Finished Airing,Summer,2014,Fuji TV,
Zankyou no Terror,460,122,8.1,582164,1093315,21176,TV,11,Finished Airing,Summer,2014,Tohokushinsha Film Corporation,
Zankyou no Terror,460,122,8.1,582164,1093315,21176,TV,11,Finished Airing,Summer,2014,Kyoraku Industrial Holdings,
Akatsuki no Yona OVA,461,1565,8.1,66365,126920,355,OVA,3,Finished Airing,,2015,Hakusensha,Shoujo
Akatsuki no Yona OVA,461,1565,8.1,66365,126920,355,OVA,3,Finished Airing,,2015,Age Global Networks,Shoujo
Baccano! Specials,462,1236,8.1,109268,173496,301,Special,3,Finished Airing,,2008,Aniplex,
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,463,113,8.1,790775,1115523,20676,TV,24,Finished Airing,Spring,2014,Yomiko Advertising,Shounen
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,463,113,8.1,790775,1115523,20676,TV,24,Finished Airing,Spring,2014,Warner Bros. Japan,Shounen
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,463,113,8.1,790775,1115523,20676,TV,24,Finished Airing,Spring,2014,Kamikaze Douga,Shounen
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,463,113,8.1,790775,1115523,20676,TV,24,Finished Airing,Spring,2014,KlockWorx,Shounen
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,463,113,8.1,790775,1115523,20676,TV,24,Finished Airing,Spring,2014,Shueisha,Shounen
Kidou Senshi Gundam Unicorn,464,1967,8.1,47558,93791,1534,OVA,7,Finished Airing,,2010,Bandai Visual,
Kidou Senshi Gundam Unicorn,464,1967,8.1,47558,93791,1534,OVA,7,Finished Airing,,2010,Kadokawa Shoten,
5-toubun no Hanayome ∬,465,287,8.09,381950,641977,11192,TV,12,Finished Airing,Winter,2021,Pony Canyon,Shounen
5-toubun no Hanayome ∬,465,287,8.09,381950,641977,11192,TV,12,Finished Airing,Winter,2021,Kodansha,Shounen
5-toubun no Hanayome ∬,465,287,8.09,381950,641977,11192,TV,12,Finished Airing,Winter,2021,DAX Production,Shounen
5-toubun no Hanayome ∬,465,287,8.09,381950,641977,11192,TV,12,Finished Airing,Winter,2021,BS11,Shounen
5-toubun no Hanayome ∬,465,287,8.09,381950,641977,11192,TV,12,Finished Airing,Winter,2021,Nichion,Shounen
5-toubun no Hanayome ∬,465,287,8.09,381950,641977,11192,TV,12,Finished Airing,Winter,2021,GYAO!,Shounen
5-toubun no Hanayome ∬,465,287,8.09,381950,641977,11192,TV,12,Finished Airing,Winter,2021,Good Smile Film,Shounen
5-toubun no Hanayome ∬,465,287,8.09,381950,641977,11192,TV,12,Finished Airing,Winter,2021,MAGNET,Shounen
Ansatsu Kyoushitsu,466,34,8.09,1105768,1870171,28240,TV,22,Finished Airing,Winter,2015,Dentsu,Shounen
Ansatsu Kyoushitsu,466,34,8.09,1105768,1870171,28240,TV,22,Finished Airing,Winter,2015,Studio Hibari,Shounen
Ansatsu Kyoushitsu,466,34,8.09,1105768,1870171,28240,TV,22,Finished Airing,Winter,2015,Fuji TV,Shounen
Ansatsu Kyoushitsu,466,34,8.09,1105768,1870171,28240,TV,22,Finished Airing,Winter,2015,DAX Production,Shounen
Ansatsu Kyoushitsu,466,34,8.09,1105768,1870171,28240,TV,22,Finished Airing,Winter,2015,BS Fuji,Shounen
Ansatsu Kyoushitsu,466,34,8.09,1105768,1870171,28240,TV,22,Finished Airing,Winter,2015,Avex Pictures,Shounen
Ansatsu Kyoushitsu,466,34,8.09,1105768,1870171,28240,TV,22,Finished Airing,Winter,2015,Shueisha,Shounen
Gin no Saji,467,777,8.09,126022,279585,2784,TV,11,Finished Airing,Summer,2013,Aniplex,Shounen
Gin no Saji,467,777,8.09,126022,279585,2784,TV,11,Finished Airing,Summer,2013,Dentsu,Shounen
Gin no Saji,467,777,8.09,126022,279585,2784,TV,11,Finished Airing,Summer,2013,Fuji TV,Shounen
Gin no Saji,467,777,8.09,126022,279585,2784,TV,11,Finished Airing,Summer,2013,Kyoraku Industrial Holdings,Shounen
Hajime no Ippo: Boxer no Kobushi,468,2837,8.09,28965,49938,66,Special,1,Finished Airing,,2003,VAP,Shounen
Initial D Fifth Stage,469,1507,8.09,70047,133598,700,TV,14,Finished Airing,Fall,2012,Avex Entertainment,Seinen
Initial D Fifth Stage,469,1507,8.09,70047,133598,700,TV,14,Finished Airing,Fall,2012,Animax,Seinen
Kamisama Hajimemashita,470,314,8.09,313751,608911,13991,TV,13,Finished Airing,Fall,2012,TV Tokyo,Shoujo
Kamisama Hajimemashita,470,314,8.09,313751,608911,13991,TV,13,Finished Airing,Fall,2012,Dentsu,Shoujo
Kamisama Hajimemashita,470,314,8.09,313751,608911,13991,TV,13,Finished Airing,Fall,2012,Sotsu,Shoujo
Kamisama Hajimemashita,470,314,8.09,313751,608911,13991,TV,13,Finished Airing,Fall,2012,Pony Canyon,Shoujo
Kamisama Hajimemashita,470,314,8.09,313751,608911,13991,TV,13,Finished Airing,Fall,2012,Hakusensha,Shoujo
Kamisama Hajimemashita,470,314,8.09,313751,608911,13991,TV,13,Finished Airing,Fall,2012,DAX Production,Shoujo
Kanata no Astra,471,772,8.09,135866,280698,3008,TV,12,Finished Airing,Summer,2019,AT-X,Shounen
Kanata no Astra,471,772,8.09,135866,280698,3008,TV,12,Finished Airing,Summer,2019,Docomo Anime Store,Shounen
Kanata no Astra,471,772,8.09,135866,280698,3008,TV,12,Finished Airing,Summer,2019,Shueisha,Shounen
Kanata no Astra,471,772,8.09,135866,280698,3008,TV,12,Finished Airing,Summer,2019,Kadokawa Media House,Shounen
Kanata no Astra,471,772,8.09,135866,280698,3008,TV,12,Finished Airing,Summer,2019,Kadokawa,Shounen
Mirai Shounen Conan,472,2954,8.09,15636,46403,543,TV,26,Finished Airing,Spring,1978,,
No Game No Life,473,16,8.09,1460700,2266413,47131,TV,12,Finished Airing,Spring,2014,Frontier Works,
No Game No Life,473,16,8.09,1460700,2266413,47131,TV,12,Finished Airing,Spring,2014,Media Factory,
No Game No Life,473,16,8.09,1460700,2266413,47131,TV,12,Finished Airing,Spring,2014,Movic,
No Game No Life,473,16,8.09,1460700,2266413,47131,TV,12,Finished Airing,Spring,2014,AT-X,
One Piece Film: Strong World,474,924,8.09,146375,233656,440,Movie,1,Finished Airing,,2009,,Shounen
Saint Seiya: The Lost Canvas - Meiou Shinwa 2,475,2307,8.09,42896,72054,310,OVA,13,Finished Airing,,2011,Akita Shoten,Shounen
Sakura-sou no Pet na Kanojo,476,99,8.09,676694,1187423,25987,TV,24,Finished Airing,Fall,2012,Frontier Works,
Sakura-sou no Pet na Kanojo,476,99,8.09,676694,1187423,25987,TV,24,Finished Airing,Fall,2012,Genco,
Sakura-sou no Pet na Kanojo,476,99,8.09,676694,1187423,25987,TV,24,Finished Airing,Fall,2012,Media Factory,
Sakura-sou no Pet na Kanojo,476,99,8.09,676694,1187423,25987,TV,24,Finished Airing,Fall,2012,Animax,
Sakura-sou no Pet na Kanojo,476,99,8.09,676694,1187423,25987,TV,24,Finished Airing,Fall,2012,Mainichi Broadcasting System,
Sakura-sou no Pet na Kanojo,476,99,8.09,676694,1187423,25987,TV,24,Finished Airing,Fall,2012,ASCII Media Works,
Sakura-sou no Pet na Kanojo,476,99,8.09,676694,1187423,25987,TV,24,Finished Airing,Fall,2012,Sony Music Communications,
Toradora!,477,22,8.09,1307402,2084456,55079,TV,25,Finished Airing,Fall,2008,Genco,
Toradora!,477,22,8.09,1307402,2084456,55079,TV,25,Finished Airing,Fall,2008,Starchild Records,
Toradora!,477,22,8.09,1307402,2084456,55079,TV,25,Finished Airing,Fall,2008,Magic Capsule,
Toradora!,477,22,8.09,1307402,2084456,55079,TV,25,Finished Airing,Fall,2008,Yomiuri Advertising,
Toradora!,477,22,8.09,1307402,2084456,55079,TV,25,Finished Airing,Fall,2008,TV Tokyo Music,
Kuroko no Basket Movie 4: Last Game,478,782,8.08,165811,277614,1000,Movie,1,Finished Airing,,2017,Bandai Visual,Shounen
Serial Experiments Lain,479,252,8.08,269398,695869,24669,TV,13,Finished Airing,Summer,1998,TV Tokyo,
Serial Experiments Lain,479,252,8.08,269398,695869,24669,TV,13,Finished Airing,Summer,1998,Geneon Universal Entertainment,
Serial Experiments Lain,479,252,8.08,269398,695869,24669,TV,13,Finished Airing,Summer,1998,Genco,
Serial Experiments Lain,479,252,8.08,269398,695869,24669,TV,13,Finished Airing,Summer,1998,Pioneer LDC,
Serial Experiments Lain,479,252,8.08,269398,695869,24669,TV,13,Finished Airing,Summer,1998,TV Tokyo Music,
Serial Experiments Lain,479,252,8.08,269398,695869,24669,TV,13,Finished Airing,Summer,1998,Fujipacific Music,
Skip Beat!,480,835,8.08,135587,257677,5059,TV,25,Finished Airing,Fall,2008,Sotsu,Shoujo
Skip Beat!,480,835,8.08,135587,257677,5059,TV,25,Finished Airing,Fall,2008,Pony Canyon,Shoujo
Skip Beat!,480,835,8.08,135587,257677,5059,TV,25,Finished Airing,Fall,2008,Hakusensha,Shoujo
Skip Beat!,480,835,8.08,135587,257677,5059,TV,25,Finished Airing,Fall,2008,TV Tokyo Music,Shoujo
Stand By Me Doraemon,481,2855,8.08,34570,49401,200,Movie,1,Finished Airing,,2014,Toho,
Stand By Me Doraemon,481,2855,8.08,34570,49401,200,Movie,1,Finished Airing,,2014,Robot Communications,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Fuka Shou - Yakusai-hen,482,1691,8.08,15115,116093,582,TV,11,Currently Airing,Winter,2023,Genco,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Fuka Shou - Yakusai-hen,482,1691,8.08,15115,116093,582,TV,11,Currently Airing,Winter,2023,Movic,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Fuka Shou - Yakusai-hen,482,1691,8.08,15115,116093,582,TV,11,Currently Airing,Winter,2023,Warner Bros. Japan,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Fuka Shou - Yakusai-hen,482,1691,8.08,15115,116093,582,TV,11,Currently Airing,Winter,2023,KlockWorx,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Fuka Shou - Yakusai-hen,482,1691,8.08,15115,116093,582,TV,11,Currently Airing,Winter,2023,Hakuhodo DY Music & Pictures,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Fuka Shou - Yakusai-hen,482,1691,8.08,15115,116093,582,TV,11,Currently Airing,Winter,2023,Egg Firm,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Fuka Shou - Yakusai-hen,482,1691,8.08,15115,116093,582,TV,11,Currently Airing,Winter,2023,FuRyu,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Fuka Shou - Yakusai-hen,482,1691,8.08,15115,116093,582,TV,11,Currently Airing,Winter,2023,GREE,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Fuka Shou - Yakusai-hen,482,1691,8.08,15115,116093,582,TV,11,Currently Airing,Winter,2023,SB Creative,
Ginga Eiyuu Densetsu: Arata naru Tatakai no Overture,483,3556,8.08,16617,32581,53,Movie,1,Finished Airing,,1993,Kitty Films,
Ginga Eiyuu Densetsu: Arata naru Tatakai no Overture,483,3556,8.08,16617,32581,53,Movie,1,Finished Airing,,1993,Tokuma Shoten,
Ginga Eiyuu Densetsu: Arata naru Tatakai no Overture,483,3556,8.08,16617,32581,53,Movie,1,Finished Airing,,1993,Tokuma Japan Communications,
Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,484,2724,8.08,28943,53995,67,Special,1,Finished Airing,,2005,Audio Highs,Shounen
Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,484,2724,8.08,28943,53995,67,Special,1,Finished Airing,,2005,Miracle Robo,Shounen
Hikaru no Go,485,1523,8.08,60877,131671,2313,TV,75,Finished Airing,Fall,2001,TV Tokyo,Shounen
Hikaru no Go,485,1523,8.08,60877,131671,2313,TV,75,Finished Airing,Fall,2001,Dentsu,Shounen
Hikaru no Go,485,1523,8.08,60877,131671,2313,TV,75,Finished Airing,Fall,2001,Dream Force,Shounen
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,486,1559,8.08,55784,127701,810,TV,10,Finished Airing,Spring,2022,WOWOW,
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,486,1559,8.08,55784,127701,810,TV,10,Finished Airing,Spring,2022,KlockWorx,
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,486,1559,8.08,55784,127701,810,TV,10,Finished Airing,Spring,2022,flying DOG,
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,486,1559,8.08,55784,127701,810,TV,10,Finished Airing,Spring,2022,BS Fuji,
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,486,1559,8.08,55784,127701,810,TV,10,Finished Airing,Spring,2022,Yomiuri TV Enterprise,
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,486,1559,8.08,55784,127701,810,TV,10,Finished Airing,Spring,2022,TO Books,
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,486,1559,8.08,55784,127701,810,TV,10,Finished Airing,Spring,2022,JTB Next Creation,
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,486,1559,8.08,55784,127701,810,TV,10,Finished Airing,Spring,2022,MediaNet Pictures,
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,486,1559,8.08,55784,127701,810,TV,10,Finished Airing,Spring,2022,Happinet Phantom Studios,
Hyouka,487,88,8.08,602986,1289861,25963,TV,22,Finished Airing,Spring,2012,Lantis,
Hyouka,487,88,8.08,602986,1289861,25963,TV,22,Finished Airing,Spring,2012,Kadokawa Shoten,
Hyouka,487,88,8.08,602986,1289861,25963,TV,22,Finished Airing,Spring,2012,KlockWorx,
Hyouka,487,88,8.08,602986,1289861,25963,TV,22,Finished Airing,Spring,2012,chara-ani.com,
Hyouka,487,88,8.08,602986,1289861,25963,TV,22,Finished Airing,Spring,2012,Animation Do,
Kidou Senshi Gundam 00 Second Season,488,1421,8.08,90653,144883,1351,TV,25,Finished Airing,Fall,2008,Mainichi Broadcasting System,
Angel Beats!,489,28,8.07,1230432,1982288,47254,TV,13,Finished Airing,Spring,2010,Aniplex,
Angel Beats!,489,28,8.07,1230432,1982288,47254,TV,13,Finished Airing,Spring,2010,Dentsu,
Angel Beats!,489,28,8.07,1230432,1982288,47254,TV,13,Finished Airing,Spring,2010,Mainichi Broadcasting System,
Angel Beats!,489,28,8.07,1230432,1982288,47254,TV,13,Finished Airing,Spring,2010,CBC Television,
Angel Beats!,489,28,8.07,1230432,1982288,47254,TV,13,Finished Airing,Spring,2010,Movic,
Angel Beats!,489,28,8.07,1230432,1982288,47254,TV,13,Finished Airing,Spring,2010,Visual Arts,
Angel Beats!,489,28,8.07,1230432,1982288,47254,TV,13,Finished Airing,Spring,2010,ASCII Media Works,
Darker than Black: Kuro no Keiyakusha,490,158,8.07,422939,902318,16276,TV,25,Finished Airing,Spring,2007,Aniplex,
Darker than Black: Kuro no Keiyakusha,490,158,8.07,422939,902318,16276,TV,25,Finished Airing,Spring,2007,Square Enix,
Darker than Black: Kuro no Keiyakusha,490,158,8.07,422939,902318,16276,TV,25,Finished Airing,Spring,2007,Mainichi Broadcasting System,
Darker than Black: Kuro no Keiyakusha,490,158,8.07,422939,902318,16276,TV,25,Finished Airing,Spring,2007,Movic,
Darker than Black: Kuro no Keiyakusha,490,158,8.07,422939,902318,16276,TV,25,Finished Airing,Spring,2007,Myrica Music,
Detective Conan Movie 08: Magician of the Silver Sky,491,2735,8.07,31395,53416,36,Movie,1,Finished Airing,,2004,,Shounen
Detective Conan Movie 18: The Sniper from Another Dimension,492,3194,8.07,22881,40333,39,Movie,1,Finished Airing,,2014,,Shounen
Gintama: Dai Hanseikai,493,3383,8.07,15436,36281,50,Special,1,Finished Airing,,2010,,Shounen
Karakai Jouzu no Takagi-san 2,494,700,8.07,167086,307823,2283,TV,12,Finished Airing,Summer,2019,Dentsu,Shounen
Karakai Jouzu no Takagi-san 2,494,700,8.07,167086,307823,2283,TV,12,Finished Airing,Summer,2019,TMS Entertainment,Shounen
Karakai Jouzu no Takagi-san 2,494,700,8.07,167086,307823,2283,TV,12,Finished Airing,Summer,2019,Asmik Ace,Shounen
Karakai Jouzu no Takagi-san 2,494,700,8.07,167086,307823,2283,TV,12,Finished Airing,Summer,2019,TOHO animation,Shounen
Karakai Jouzu no Takagi-san 2,494,700,8.07,167086,307823,2283,TV,12,Finished Airing,Summer,2019,Shogakukan,Shounen
Karakai Jouzu no Takagi-san 2,494,700,8.07,167086,307823,2283,TV,12,Finished Airing,Summer,2019,Sumitomo,Shounen
Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,495,3252,8.07,15373,39008,56,Special,1,Finished Airing,,2005,Bandai Visual,Seinen
Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,495,3252,8.07,15373,39008,56,Special,1,Finished Airing,,2005,Animax,Seinen
Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,495,3252,8.07,15373,39008,56,Special,1,Finished Airing,,2005,Kodansha,Seinen
Kuroko no Basket,496,110,8.07,668363,1131657,20501,TV,25,Finished Airing,Spring,2012,Bandai Visual,Shounen
Kuroko no Basket,496,110,8.07,668363,1131657,20501,TV,25,Finished Airing,Spring,2012,Lantis,Shounen
Kuroko no Basket,496,110,8.07,668363,1131657,20501,TV,25,Finished Airing,Spring,2012,Nihon Ad Systems,Shounen
Kuroko no Basket,496,110,8.07,668363,1131657,20501,TV,25,Finished Airing,Spring,2012,Mainichi Broadcasting System,Shounen
Kuroko no Basket,496,110,8.07,668363,1131657,20501,TV,25,Finished Airing,Spring,2012,Banpresto,Shounen
Kuroko no Basket,496,110,8.07,668363,1131657,20501,TV,25,Finished Airing,Spring,2012,Shueisha,Shounen
Kuroko no Basket,496,110,8.07,668363,1131657,20501,TV,25,Finished Airing,Spring,2012,BS11,Shounen
Kuroshitsuji: Book of Circus,497,536,8.07,201821,380773,3463,TV,10,Finished Airing,Summer,2014,Aniplex,Shounen
Kuroshitsuji: Book of Circus,497,536,8.07,201821,380773,3463,TV,10,Finished Airing,Summer,2014,Square Enix,Shounen
Kuroshitsuji: Book of Circus,497,536,8.07,201821,380773,3463,TV,10,Finished Airing,Summer,2014,Mainichi Broadcasting System,Shounen
Kuroshitsuji: Book of Circus,497,536,8.07,201821,380773,3463,TV,10,Finished Airing,Summer,2014,Movic,Shounen
Kuroshitsuji: Book of Circus,497,536,8.07,201821,380773,3463,TV,10,Finished Airing,Summer,2014,DeNA,Shounen
Kuroshitsuji: Book of Murder,498,929,8.07,114842,231995,1089,OVA,2,Finished Airing,,2015,DeNA,Shounen
